artist_id,artist_name,followers,popularity,genres,num_genres
5HFkc3t0HYETL4JeEbDB1v,Powerwolf,1007800,64,"power metal, metal, symphonic metal, melodic metal, folk metal, pirate metal, medieval metal, heavy metal",8
1p5qI8MPdGMlKCBLUy86Tl,Alexander Vertinsky,6666,22,traditional music,1
4Bzcv82fre9SbpQB46Sdrs,Soilent Green,34730,29,"sludge metal, grindcore, doom metal, groove metal",4
55VydwMyCuGcavwPuhutPL,The Used,1264029,64,"emo, screamo, post-hardcore, emo pop, pop punk, emocore",6
4AA8eXtzqh5ykxtafLaPOi,What So Not,320376,57,future bass,1
0DwdA5ZgTJcIQ2uIhc110D,Keung To,132323,66,"cantopop, c-pop",2
0rG0AZBscc8S8q1ahIsasI,JUVENILE,1080654,61,"southern hip hop, crunk, bounce",3
6Q192DXotxtaysaqNPy5yR,Amy Winehouse,9548107,79,,0
0mOR6yywXHRW7fw36aU6lz,Olga Voronets,1299,13,,0
2u01kCKA5wDvvztuH8lyT0,SVDDEN DEATH,247249,53,"riddim, dubstep, deathstep, bass music, edm, dub",6
3S46qb1V62vKdGl1sR6LEQ,Schürze,15084,53,"schlagerparty, schlager",2
37PZXblQTqpEWGdjctNcGP,Space Laces,110188,56,"dubstep, riddim, deathstep, bass music, bass house, edm, dub",7
6CCTvLyIHqUhY6VQizt150,Jason Ross,64335,50,"melodic bass, future bass, progressive trance, edm, progressive house, dubstep, trance",7
0Vorbh84xQLnLXl1BvN1cV,HARDSTYLE MAGE,13117,56,hardstyle,1
2P3cjUru4H3fhSXXNxE9kA,Blackstreet,924691,66,new jack swing,1
14H7ag1wpQOsPPQJOD6Dqr,Zero 7,548624,58,"trip hop, downtempo",2
6yJCxee7QumYr820xdIsjo,Zac Brown Band,4048884,74,"country, acoustic country",2
3BkRu2TGd2I1uBxZKddfg1,ARTBAT,488221,67,"melodic techno, melodic house, techno, progressive house",4
0Dvx6p8JDyzeOPGmaCIH1L,RAF Camora,1810960,74,german hip hop,1
2F5W6Rsxwzg0plQ0w8dSyt,Leehom Wang,935746,61,"mandopop, c-pop, taiwanese pop, chinese r&b",4
46wLHy2VcNbNI83HfaUEkS,A.Skillz,17232,29,"breakbeat, big beat",2
2DNe29u3NiB7u8k8RS5IuD,Ekin Cheng,147399,50,"cantopop, c-pop, mandopop",3
3Sz7ZnJQBIHsXLUSo0OQtM,Mac DeMarco,7352279,82,indie,1
4d6Rawrese4OLF1zZCztod,Brand of Sacrifice,209896,51,"deathcore, metalcore, death metal, metal",4
0Tbadays3Z2K3BxmvjL34J,HalaCG,63999,56,"nerdcore, anime rap",2
3yDIp0kaq9EFKe07X1X2rz,Nile Rodgers,178491,73,,0
4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,18725802,86,melodic rap,1
4TwHRCIu3Xg9fjS3l7owkp,The Gap Band,1136282,57,"quiet storm, funk",2
66vYcFTYX0PoYsOOURFaGf,Francisco Canaro Y Su Orquesta Tipica,4500,33,tango,1
1pA1nRkXRM0pzpZ5BhTcOJ,Kathleen Madigan,25393,40,comedy,1
1M3BVQ36cqPQix8lQNCh4K,Shovels & Rope,185922,48,"americana, alt country, bluegrass, roots rock",4
2AM4ilv6UzW0uMRuqKtDgN,ZZ Top,4741539,72,"southern rock, classic rock, blues rock, rock",4
4GJ6xDCF5jaUqD6avOuQT6,FIFTY FIFTY,1880614,67,k-pop,1
5IxPdROZmnCyD6TBuSJMYE,Grasshopper,68469,46,"cantopop, mandopop, c-pop",3
4FqPRilb0Ja0TKG3RS3y4s,Steve Angello,625384,64,progressive house,1
137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,11992872,84,rap,1
3PhoLpVuITZKcymswpck5b,Elton John,14769357,84,,0
2R21vXR83lH98kGeO99Y66,Anuel AA,41778999,89,"reggaeton, trap latino, urbano latino, latin",4
5Mr6zawZ90BzjY14EROmSm,Cybotron,26976,29,"miami bass, acid house, electro, chicago house",4
2tl280wIokrLjabzrSKTgU,Holding Absence,166770,57,"metalcore, post-hardcore, melodic hardcore",3
5lhaM01nwvsMZpmPY2HVER,Carcass,438651,50,"death metal, grindcore, melodic death metal, metal",4
12Chz98pHFMPJEknJQMWvI,Muse,8249179,78,"alternative rock, rock",2
1kTUJy3zL57iEANLB9FpIA,Misery Index,70577,32,"death metal, grindcore, deathcore, metal",4
2p4FqHnazRucYQHyDCdBrJ,Simple Plan,3801839,71,"pop punk, punk, emo",3
6xlRSRMLgZbsSNd0BMobwy,DENNIS,2308586,71,"funk, brazilian funk, funk carioca, funk pop, funk melody",5
6FQqZYVfTNQ1pCqfkwVFEa,Foals,1447091,65,indie,1
0JDkhL4rjiPNEp92jAgJnS,Roy Orbison,2212285,68,rockabilly,1
4v0D49goEdstHHCMMlbpt1,Najim Arshad,582782,57,"malayalam pop, mollywood",2
46pWGuE3dSwY3bMMXGBvVS,Rema,7111641,79,"afrobeats, afrobeat, afropop, afropiano",4
1FqqOl9itIUpXr4jZPIVoT,The Drifters,590056,59,"doo-wop, motown",2
3bgsNtcf5d5h9jbQbohfBK,Extremoduro,1510252,66,,0
7vrrJ5YlL3I8XUrh1ktGJV,Anaal Nathrakh,118802,38,"black metal, grindcore, death metal, industrial metal, metal",5
5JHYuwE2n7bleXMUsmtCW5,BaianaSystem,328482,60,"nova mpb, brazilian pop, axé",3
7daSp9zXk1dmqNxwKFkL35,Kupla,101823,56,"lo-fi, lo-fi beats",2
5t5FqBwTcgKTaWmfEbwQY9,ENHYPEN,11534124,82,k-pop,1
4MzJMcHQBl9SIYSjwWn8QW,Spiritbox,882954,71,"metalcore, djent, metal",3
1Ts9of7VPZElwPQnqnDSfW,Lyanno,1709499,75,"reggaeton, trap latino, urbano latino",3
57OTTQNo2lt78ydJsxwOLm,Manual,7459,24,"ambient, drone, idm, space music",4
5ND0mGcL9SKSjWIjPd0xIb,Bowling For Soup,1217511,63,"pop punk, punk",2
2QOIawHpSlOwXDvSqQ9YJR,Antonio Vivaldi,2652749,72,classical,1
3csPCeXsj2wezyvkRFzvmV,Orbital,375003,52,"idm, big beat, acid house, breakbeat",4
3XCnp5UV5wnNw49Xuka9qH,Sammi Cheng,423862,53,"cantopop, c-pop, mandopop",3
1v7B6ZWa7QRQS3knn3Jvf4,Ichika Nito,327482,50,math rock,1
6QtGlUje9TIkLrgPZrESuk,Steve Miller Band,3226017,68,classic rock,1
7cavymxUtvjD9JcgJyRV7d,Mr. 2-17,1565,13,,0
4r7JUeiYy24L7BuzCq9EjR,The Crickets,126036,54,"rockabilly, doo-wop, rock and roll",3
4xls23Ye9WR9yy3yYMpAMm,Little Richard,1008724,58,"rockabilly, rock and roll, doo-wop, boogie-woogie",4
3f56dbtoRz7bucWJUeofzK,Almklausi,44965,51,"schlagerparty, schlager",2
35jmO5o3AhUV70kiR7u4Nw,Morbid Angel,482334,47,"death metal, grindcore, metal, black metal",4
5fikk4h5qbEebqK2Fc6e48,En Vogue,1449648,59,new jack swing,1
1Jy0lTKAQDnTklKzF0g2o7,Icon For Hire,355369,52,christian rock,1
3ipn9JLAPI5GUEo4y4jcoi,Ludacris,3294652,80,southern hip hop,1
6N8XGdHPHPjyTm4O5lQQ5t,White Noise Baby Sleep Music,9604,59,lullaby,1
6Lll1MPPak4m4vZKuJB264,BRONCHO,101289,51,,0
75VKfyoBlkmrJFDqo1o2VY,Fireboy DML,4006291,73,"afrobeats, afrobeat, afropop, afropiano, afroswing, afro soul",6
5soMpG6E6oApEiCZgrWeVz,Rozalén,885012,64,singer-songwriter,1
2OIWxN9xUhgUHkeUCWCaNs,Veronica Maggio,626292,68,,0
5PlfkPxwCpRRWQJBxCa0By,HUGEL,465348,80,"latin house, afro house, tech house",3
5M9Bb4adKAgrOFOhc05Y50,Pablo Alborán,5466661,76,latin pop,1
35YkpX0zYwHG8vOIhObvxP,Mano Walter,3526367,56,"forró, sertanejo, piseiro, sertanejo universitário, arrocha",5
5gspAQIAH8nJUrMYgXjCJ2,Kurt Vile,531411,55,,0
5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,33135973,87,,0
4f5V3PQ66nIrBCqugJtaGn,Death,1010539,59,"death metal, metal, thrash metal, grindcore, melodic death metal, black metal",6
1Ob4fbwSOaJu4rbx79jJMk,Jägermeister DJ Alex,5493,46,"schlagerparty, schlager",2
4F5TrtYYxsVM1PhbtISE5m,Beyond,701353,58,"cantopop, chinese rock, c-pop, mandopop",4
0elWFr7TW8piilVRYJUe4P,Natanael Cano,18984038,88,"corridos tumbados, corrido, corridos bélicos, sad sierreño, electro corridos, sierreño, música mexicana, banda",8
5MEewKjCN4Dw20OFV2IGMo,Los Primos del Este,359164,62,"norteño-sax, sad sierreño, corridos tumbados, corrido, música mexicana, norteño",6
7bDY7ck0pXuKESZtEt1X5d,Japãozin,896431,59,"piseiro, forró, seresta, arrocha, brega, sertanejo",6
1Xylc3o4UrD53lo9CvFvVg,Zara Larsson,10708244,77,,0
1DdzMfvcBzMgdX5iPu69wk,NMB48,86516,40,"c-pop, j-pop",2
4DjY0CaKAejJgghVHTaOUy,Toño Rosario,296559,53,"merengue, bachata, mambo",3
6i0KVTOvm96T55mbp742ks,Pennywise,796026,57,"punk, skate punk, ska punk, melodic hardcore, hardcore punk",5
1O7aMVbDeSXY2LiVBhb13w,The Herbaliser,154402,48,"trip hop, downtempo, acid jazz, nu jazz",4
2uYWxilOVlUdk4oV9DvwqK,Mitski,10291838,83,,0
1OFP2fSFWTfJ80rzUo5AGb,Maneva,1772634,70,"reggae, brazilian pop, mpb",3
70B80Lwx2sxti0M1Ng9e8K,Udit Narayan,18814438,82,"bollywood, hindi pop, desi",3
6LG6fIvh2XpjqHUuR7NRtt,Texas Hippie Coalition,226157,45,"groove metal, southern rock",2
0dmPX6ovclgOy8WWJaFEUU,Kraftwerk,857447,55,"krautrock, neue deutsche welle, synthpop, electronic, new wave, electro",6
1Ko4mOE2wXmWlaCYLTfJKo,BadKidMacei,27419,8,,0
08jywfUS0hp8XYlYs0cvz8,Rampa,195675,69,"afro house, melodic house, house",3
1dyGPAYZZHHW6WIqwKN5QF,Chris Thile,119773,47,"bluegrass, newgrass",2
3zRstk92RGCVDyslSySNsm,Issues,353511,51,"post-hardcore, metalcore, screamo",3
0HFoOA61ShFCVKyKUPoN6B,Silvanno Salles,458955,63,"arrocha, seresta, brega, forró, piseiro",5
17Vw9uuOYB7XYjPt0LNFN0,Machine Girl,624617,60,"breakcore, speedcore, hyperpop, jungle",4
1pKPABDTbFKCsFrtJQ3AWW,Agricantus,4911,17,,0
4L0gz16xuM1as1OgYzh1SR,Kensuke Ushio,141644,58,anime,1
5DpSoH5zCXNRqYai7pmcGG,Yngwie Malmsteen,459088,50,"neoclassical, power metal, heavy metal, glam metal",4
3rSdPaevklx4zTyklxzaj7,New Genre Band,19,19,,0
2BTv9lh3eK1jzB1vc3tW6x,Genki Rockets,16521,22,"j-dance, j-pop",2
1Zkxm1dM3HI3QkTmxUEVQA,Los Gemelos De Sinaloa,1016036,69,"corrido, corridos bélicos, corridos tumbados, sad sierreño, sierreño, música mexicana",6
2dLzeuFyFPAYdWKU3UuYTA,Rocketship,20416,40,"jangle pop, shoegaze",2
7IALQyotAV16gAYkaE8Mkb,Cupid Shuffle DJ's,7099,7,,0
73GJmUlQIaIhau1wiDsXVB,Adiemus,73235,50,"new age, celtic",2
0pg0Zm8FsGAYy5kdHuBnSo,salvia palth,1318684,69,slowcore,1
09C0xjtosNAIXP36wTnWxd,Fats Domino,587968,55,"rock and roll, doo-wop, rockabilly, boogie-woogie",4
2LiTVEYDOEckioqrkD83jL,Rey Vaqueiro,89177,61,"forró, piseiro, seresta, arrocha",4
1xVcjJ5YsYOClO2Unt3Rm8,Sunflower Bean,115654,44,,0
78SHxLdtysAXgywQ4vE0Oa,Bush,2003797,66,"grunge, post-grunge",2
6GEykX11lQqp92UVOQQCC7,DJ Premier,310141,66,east coast hip hop,1
41QLxRXlc2NwfJZkHGHKid,Israel & Rodolffo,3208414,73,"sertanejo, sertanejo universitário, agronejo, piseiro, arrocha",5
3HJIB8sYPyxrFGuwvKXSLR,TV On The Radio,666192,60,"indie rock, indie",2
0C0XlULifJtAgn6ZNCW2eu,The Killers,7792142,79,alternative rock,1
7jy3rLJdDQY21OgRLCZ9sD,Foo Fighters,12553748,78,"rock, post-grunge, alternative rock, grunge, modern rock",5
2yN99QuwGDm319KHi1aSeY,Romántica Milonguera,14166,34,tango,1
7nzSoJISlVJsn7O0yTeMOB,Joe Hisaishi,1400805,72,"japanese classical, anime",2
06nsZ3qSOYZ2hPVIMcr1IN,J.J. Cale,826575,63,"blues, blues rock, roots rock",3
6O4EGCCb6DoIiR6B1QCQgp,Toro y Moi,794934,61,chillwave,1
0b1sIQumIAsNbqAoIClSpy,j-hope,18403276,82,"k-pop, k-rap",2
3QKtaL4wAhr7ccGnaHTLxQ,Leon Payne,2063,9,"honky tonk, rockabilly",2
4VnomLtKTm9Ahe1tZfmZju,Jackie Wilson,476333,56,"northern soul, motown, soul",3
0hPar6ePAELiu9rYMdvMEo,Alcione,1159844,64,"samba, pagode, mpb",3
5PkDpzWMZR7Id1vldhF8Qk,Laurindo Almeida,57589,51,"brazilian jazz, bossa nova, exotica",3
0ICn3Cbc4mMeLmTvwnqXYu,Aria,285125,47,,0
7pL20gpmXwB8GB4zoj6sTb,Putrid Pile,42281,28,"grindcore, death metal, deathcore",3
1lE6SEy8f84Zhjvp7r8yTD,Syleena Johnson,342565,66,neo soul,1
2gNK2HAaLVz5DZoD2moDQj,The Big Bopper,152057,43,"rockabilly, doo-wop, rock and roll",3
12CfGGtVpvaQVgoQaFy7kM,Al Storm,8652,32,"happy hardcore, hardcore techno, hardcore, hard house",4
4N5fp4zhTsVITZTVfsXpc2,Víctor Manuelle,2157223,66,"salsa, salsa romantica, merengue",3
3V79CTgRnsDdJSTqKitROv,Nobuo Uematsu,343885,62,"soundtrack, japanese vgm, japanese classical",3
2RQsqlGDunlzpIEm43kSlM,Daniel Tosh,131759,42,comedy,1
64tJ2EAv1R6UaZqc4iOCyj,YOASOBI,9048264,76,"j-pop, anime",2
6qGkLCMQkNGOJ079iEcC5k,Ben Platt,515242,64,musicals,1
3xtIpqzIOfQUxKce8BU4Ka,Crowbar,194454,48,"sludge metal, doom metal, groove metal, stoner rock",4
1rSGNXhhYuWoq9BEz5DZGO,ARTY,194199,56,"progressive house, trance, big room",3
4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,34857514,82,,0
0cXE2SrE0M4Vn7F2NVzG6q,Mickie Krause,205767,60,"schlager, schlagerparty",2
6gM87haEMrst4Eqdobf98c,The Osborne Brothers,31866,41,bluegrass,1
43BxCL6t4c73BQnIJtry5v,James Hype,449056,70,"house, tech house",2
5Mtwfzsnnoui0egwH3OsKD,Limbo Rock Kids Party,560,7,,0
3sDbKMebVH2VYcRSl7u1VC,for KING & COUNTRY,1447573,67,"christian, ccm, pop worship, christian pop, worship",5
5274obTQJjzjyycRyJlfml,Whitechapel,617318,59,"deathcore, death metal, metal, metalcore, djent",5
48aiUgy6JEyYaURTPutdTC,Tamara Sinjavskaja,4,0,,0
0FVj4JuzTyudaXAwfqDQ20,Autograf,125866,50,,0
3544ImlskUwZqWJTmqWUsa,Myrkur,214519,46,"neofolk, folk metal, black metal, celtic",4
3eNYrVLcWfjJ9JdH9kiPJO,Linked Horizon,390766,62,"anime, j-pop",2
1on7ZQ2pvgeQF4vmIA09x5,Charlie Brown Jr.,8330727,77,"brazilian rock, mpb, brazilian pop",3
1Y1sNScqx8BPZceaO7LjTO,Evil Activities,62087,47,"hardcore, gabber, hardstyle, frenchcore, hardcore techno, happy hardcore, speedcore",7
4uaGojdWj4H6cTJydZUPWG,Christian Kuria,197579,60,,0
6qm0DFounuQWwu6IF0ZGH2,La Fiera de Ojinaga,660795,66,"norteño-sax, norteño, cumbia norteña, sad sierreño, música mexicana, banda",6
6sBSLIunx1Je0Y2T77wpkP,Motive,1619795,71,turkish hip hop,1
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,29833427,93,rap,1
1sdnBnX93VaNXyorAiwXzO,DJ Rob,10914,55,"gabber, happy hardcore, hardcore",3
2RQXRUsr4IW1f3mKyKsy4B,Noah Kahan,4051657,86,,0
7eQZTqEMozBcuSubfu52i4,The Knife,515131,50,electroclash,1
2ieAXAuLe6qQ3RJsqCxpoC,Horace Andy,90137,63,"roots reggae, dub, reggae, rocksteady, lovers rock, ragga",6
5vWJrDpmd5vrDpdmgxqC5u,Alan Tam,462224,55,"cantopop, c-pop, mandopop",3
0pePYDrJGk8gqMRbXrLJC8,Luis R Conriquez,7993436,86,"corrido, corridos bélicos, corridos tumbados, electro corridos, banda, sad sierreño, sierreño, música mexicana",8
6w1XCiB8efbfnusJ2jzmvu,Proyecto Uno,431240,61,"merengue, latin house",2
3TOhzLRYnkkul71yRBxIoM,Akhil Sachdeva,1206106,68,"hindi pop, bollywood",2
48q2mPVwlKnlSaCx07i6Ta,Datsik,339952,43,"dubstep, dub, riddim, deathstep, drumstep",5
16zE1CSSxQbJJAUd8R6XUC,James Asher,15843,33,,0
6DFJfhZxwWe1yKQvRDJmdl,Hyper,73520,46,synthwave,1
223iUzG0kb5V166FJP9ovD,IAMX,214783,53,dark cabaret,1
351x2S7CduShTNvtzgkMl7,DING DONG,189894,47,"dancehall, soca, ragga",3
6Kp3KWPiVgi33DkJqo9T4g,Zinoleesky,1940433,66,"afrobeats, afro adura, afrobeat, afropiano, afropop, amapiano, afroswing",7
2GoeZ0qOTt6kjsWW4eA6LS,Darshan Raval,25336016,75,"gujarati garba, hindi pop, bollywood, gujarati pop, desi pop, desi",6
5AWtJTaoFmLLrPwDR5dLPB,Govind Vasantha,386267,62,"tamil pop, mollywood, kollywood, malayalam hip hop, malayalam pop",5
33yje3hgpNfdXpqdJQcrt9,Mannequin Pussy,228645,55,indie punk,1
2vRfKzjQYJQd67X8x49MOh,Real McCoy,166512,57,"eurodance, europop",2
3q7HBObVc0L8jNeTe5Gofh,50 Cent,17549333,85,east coast hip hop,1
3Mcii5XWf6E0lrY3Uky4cA,Ice Cube,10355757,76,"gangster rap, west coast hip hop, g-funk",3
3UqRgrDIQ208yNGiWKRMNt,Napalm Death,405017,47,"grindcore, death metal, metal",3
1AgxgADPuRIW1wyaA4OKcB,Tom Rosenthal,610320,66,,0
1dpqJqIuNqideTvmxBsSku,Mabel Matiz,5127977,69,"turkish pop, t-pop, arabesk",3
0rTP0x4vRFSDbhtqcCqc8K,Ronghao Li,974090,61,"mandopop, c-pop, taiwanese pop",3
1tqhsYv8yBBdwANFNzHtcr,Lil Dicky,2024365,63,,0
2bxxlINUlcMQQb39K7IopR,Abraham Mateo,1575143,66,,0
3G3KqIib0FNSVpjDl9NhAF,MAKZ 38,1643,49,schlagerparty,1
4LUYOHM73gVlfY5TzRbIgX,Spa,54852,60,,0
0Y4inQK6OespitzD6ijMwb,Freddie Gibbs,1385225,69,,0
6wduHvHCH5QZtWs6ULilDM,Henry Freitas,991537,72,"forró, piseiro, arrocha, seresta, sertanejo, brega",6
1Ih0fEQQsy9EeAJbYEeQRa,Avantasia,483950,58,"power metal, symphonic metal, melodic metal, metal",4
6w6z8m4WXX7Tub4Rb6Lu7R,Jethro Tull,1943583,60,"progressive rock, symphonic rock, art rock, classic rock",4
7kWnE981vITXDnAD2cZmCV,Darkthrone,467857,46,"black metal, death metal, metal",3
5v61OSg53KaQxGMpErkBNp,Anberlin,328200,57,"christian rock, christian alternative rock",2
0ZrpamOxcZybMHGg1AYtHP,Robin Thicke,1986222,66,,0
0Esi4z20YNw2LdsVF57epg,KD Da Kid,30258,21,,0
0Sh34YKKDol0XfSzsSY6ut,Streaming Music Studios,20807,56,,0
4iCwCMnqsNZ6atvRiADgtn,RZA,599450,63,east coast hip hop,1
4I1riHiGHL0NLBQAzAyEdp,Huda Hudia,6252,28,"breakbeat, miami bass",2
6C0KWmCdqrLU2LzzWBPbOy,Headhunterz,505124,58,"hardstyle, frenchcore, melbourne bounce, hardcore, big room",5
1GLtl8uqKmnyCWxHmw9tL4,The Kooks,2629198,70,"indie, indie rock",2
2jgPkn6LuUazBoBk6vvjh5,The Zombies,1041584,60,"baroque pop, psychedelic rock, psychedelic pop",3
1Yox196W7bzVNZI7RBaPnf,Megadeth,5859412,71,"thrash metal, metal, heavy metal, speed metal",4
2GKeAD3kQ00xMm8iGusJ2q,Trivax,3900,8,black metal,1
0FMucZsEnCxs5pqBjHjIc8,Stan Getz,507069,67,"bossa nova, jazz, brazilian jazz, cool jazz, latin jazz",5
6HCBnyTBSLdb3TFn2ayulY,Leto,1319269,70,pop urbaine,1
0znuUIjvP0LXEslfaq0Nor,Citizen,280804,54,"midwest emo, pop punk, emo pop, emo",4
37394IP6uhnjIpsawpMu4l,Killswitch Engage,2077428,67,"metalcore, metal",2
1XkoF8ryArs86LZvFOkbyr,Mary J. Blige,4188790,74,r&b,1
3win9vGIxFfBRag9S63wwf,Bailey Zimmerman,1698211,79,country,1
1Cd373x8qzC7SNUg5IToqp,BoyWithUke,4509385,74,,0
3BqaUtuQmqIHg7B5Bc7fP7,Nick Lowe,120510,49,power pop,1
3oqzxUlHhjJ7auI4dVujKX,Disney Peaceful Guitar,40541,66,lullaby,1
2aHkJhldtmgCChtx0oImJh,Aquasky,12364,31,"breakbeat, jungle, drum and bass, liquid funk",4
3h8OjAdgYXVRoMZ8jFd6Uw,Paco de Lucía,593453,56,flamenco,1
5Pb27ujIyYb33zBqVysBkj,RÜFÜS DU SOL,2063232,76,,0
7oPftvlwr6VrsViSDV7fJY,Green Day,16532547,83,"punk, pop punk",2
7nqOGRxlXj7N2JYbgNEjYH,SEVENTEEN,13063259,80,k-pop,1
4tNxq9NGKTKaX8OkZBLgf0,Nightmares On Wax,501926,58,"trip hop, downtempo, acid jazz, nu jazz",4
540vIaP2JwjQb9dm3aArA4,DJ Snake,9103206,80,,0
3vMnvW7u5207ATyxTQIxNz,Wormrot,69528,39,"grindcore, death metal",2
5BwMgvRwlq61SmknvsVIQj,Rubén Blades,1788330,65,"salsa, salsa romantica, latin jazz, merengue, son cubano",5
6htWLP8aiuf19FYMA4VQAZ,Massano,136442,59,"melodic techno, melodic house, techno",3
4ujntV2BGRi7X4UbCmTFX0,Stephy Tang,52940,51,"cantopop, c-pop, choral",3
3UCbp6D1lvILlxRJT9LnFa,Koven,134397,58,"drum and bass, liquid funk, drumstep, chillstep",4
6kqOxJqJ4r4cIlbYR4GbP4,"oh, the joy.",7594,56,lo-fi beats,1
2Zxy5LwBatI5kw4uponwHQ,Riot Ten,117241,48,"dubstep, riddim, deathstep, edm, bass music",5
0fauHpmSHwodVYIjTqOGHz,Yiruma,1207709,67,neoclassical,1
6ZyV955Ypf3JAKInn1a0dt,Tamela Mann,666647,49,"gospel, worship",2
1DXylZlWbVvlckNqwvjTEt,Ministry,562845,54,"industrial, industrial metal, industrial rock, ebm, darkwave, nu metal",6
1KpCi9BOfviCVhmpI4G2sY,Tchami,418920,57,"future house, bass house, g-house, house",4
5OTt6O4Q22YsqZDaWV6FqC,Bombay Jayashri,1162169,64,"tamil pop, kollywood",2
6ZFv3wQwwWPiVDWhv0mjQK,Toots & The Maytals,484003,58,"reggae, rocksteady, ska, roots reggae, dub",5
6J8iPd5dkgJWgxqe4Fn2Az,Der Zipfelbube,1612,47,"schlagerparty, schlager",2
4mrBetqy378Jf1y6NLszlx,VINAI,501819,67,"melbourne bounce, slap house, big room",3
2LIk90788K0zvyj2JJVwkJ,Jack Harlow,4178027,81,,0
2p0UyoPfYfI76PCStuXfOP,Franz Schubert,1171551,64,"chamber music, classical, classical piano",3
2VAvhf61GgLYmC6C8anyX1,Boards of Canada,703848,57,"idm, ambient, trip hop, downtempo, electronic",5
37jL2LnGjAkadOCszr8v7C,Technoboy,92096,59,"hardstyle, hard techno, frenchcore, hardcore",4
7kplJl06UmldxLKseURAYi,Warren Zeiders,957707,75,country,1
7CQwac16i1W5ej8YpuL3dv,Boyce Avenue,3075344,69,acoustic pop,1
3Rq3YOF9YG9YfCWD4D56RZ,Nujabes,1363467,67,jazz rap,1
7MiDcPa6UiV3In7lIM71IN,Gusttavo Lima,22771649,80,"sertanejo, sertanejo universitário, arrocha, agronejo, piseiro, forró",6
1AL2GKpmRrKXkYIcASuRFa,Wesley Safadão,11880126,77,"forró, sertanejo, piseiro, arrocha, sertanejo universitário",5
0LcJLqbBmaGUft1e9Mm8HV,ABBA,13998161,83,,0
396Kh0m4wGUvcMUULw71yi,Zapp,591984,54,"funk, post-disco",2
3MHaV05u0io8fQbZ2XPtlC,Prince Royce,8417748,77,"bachata, latin, bachata pop",3
74aLweE8FHHf4yN5TWv1GM,HIM,899422,64,"gothic metal, finnish rock",2
46gyXjRIvN1NL1eCB8GBxo,All Time Low,3138606,71,"pop punk, emo, emo pop, punk",4
1zVJfLMaN1eeiz4NVdI1Mh,Magrudergrind,49245,31,"grindcore, sludge metal, hardcore punk",3
5JqX1glXPg6428ubI1w72i,The Dresden Dolls,306613,59,dark cabaret,1
2jjSx5EpZwv9iBAgFkGWPh,CORBAL,34109,66,,0
0pC5o5Jo4P8uNn2SSNmpXz,Marvvila,201004,63,"pagode, samba",2
174ThXFgQg2VCq9r3m8ceb,Luiz Bonfá,129367,57,"bossa nova, brazilian jazz, latin jazz",3
7Bx0SBZoIX73eywmBcdqFb,Sally Yeh,140558,49,"cantopop, mandopop, c-pop, taiwanese pop",4
0lYoJnsYMVaAitj1pZVqER,Ben Lukas Boysen,42766,41,"neoclassical, ambient",2
29mflWi6BuBADy7FPOhrx5,Zhenya Shevchenko,546,13,,0
0543y7yrvny4KymoaneT4W,Peter Frampton,1331498,58,classic rock,1
5R3NywPPOyhLfdvutgg0me,Los Abuelos De La Nada,843102,63,"argentine rock, latin rock, rock en español",3
0bzfPKdbXL5ezYW2z3UGQj,Michael Kiwanuka,1602458,70,soul,1
2kXKa3aAFngGz2P4GjG5w2,SCH,2587218,73,pop urbaine,1
1wrWCOgGgDPnyplXzAyphY,DJ WILLY WOW!,570,13,children's music,1
3yTNaLgtCufxUYDsWa5MpA,Kato,131078,63,"lo-fi, anime",2
1hioeMAsVwJ3bvcb9lxBpB,D’MASIV,1949821,65,"indonesian pop, malay, malay pop",3
0gIo6kGl4KsCeIbqtZVHYp,Paradise Lost,345908,50,"gothic metal, doom metal, metal, sludge metal",4
329e4yvIujISKGKz1BZZbO,Farruko,16562937,84,"reggaeton, trap latino",2
6f4srX54JFrLNK4aTJe2Sc,Ren Ran,458026,58,"mandopop, c-pop, gufeng, chinese r&b, taiwanese pop",5
5oXtNxxScsHb1cRjqqfcMj,Los Solitarios,385034,57,grupera,1
53KwLdlmrlCelAZMaLVZqU,James Blake,1529498,70,,0
79Q4iGo8EpduDiNeYbLkqA,S3rl & SynthWulf,1180,22,"happy hardcore, nightcore",2
26JloX1vHxGGrGUVeMItFJ,iamjakehill,630119,64,"emo rap, dark trap",2
5vngPClqofybhPERIqQMYd,George Strait,4867375,76,"country, traditional country, honky tonk",3
4mP87yxki6BtYCjIMwOJsg,La Capella,3380,49,"hardstyle, anime",2
5nSGBmlgUdqWNExnOX8VtV,Rain Sounds,64766,84,,0
49bzE5vRBRIota4qeHtQM8,Skillet,5584425,76,"christian rock, christian alternative rock, christian",3
34eavfJpWV3DnvwqOmml18,Hitomi Shimatani,117851,47,"j-r&b, j-pop, kayokyoku, anime, enka",5
0bxHci3JIhhKA53n8rH3tT,High Contrast,225865,55,"drum and bass, liquid funk, jungle",3
6L34dW6SKMSDaGIfYDU19j,Maes,3307179,73,pop urbaine,1
2eIDAcLKnWc4D350YyzvgS,Jeff Mills,180167,37,"techno, minimal techno",2
