artist_id,artist_name,followers,popularity,genres,num_genres,log_followers,faixa_popularidade_nomeada,popularity_scaled,log_followers_scaled,num_genres_scaled
45yEuthJ9yq1rNXAOpBnqM,Polo & Pan,847561,67,"french indie pop, french house",2,13.650119271903131,Promissores,0.65625,0.5696906784476135,0.16666666666666666
4wLAjfeqAsV66AocWNcowA,Buju Banton,662768,59,"reggae, dancehall, ragga, lovers rock, roots reggae, soca",6,13.40418179216735,Promissores,0.5729166666666666,0.5488613489938885,0.5
4MefoMHX012T3pRW0FzqAZ,Skeets McDonald,2505,16,"rockabilly, honky tonk, traditional country",3,7.826443135456014,Descobertas Locais,0.125,0.0764626067922759,0.25
4MzJMcHQBl9SIYSjwWn8QW,Spiritbox,882954,71,"metalcore, djent, metal",3,13.691029515660052,Promissores,0.6979166666666666,0.5731555140886087,0.25
35WVTyRnKAoaGExqgktVyb,Hotel Ugly,954004,74,,0,13.768424191506837,Promissores,0.7291666666666666,0.5797103474670302,0.0
7zhRp9EH4bF8lJx7wQtj5Q,Secret Agent 23 Skidoo,9438,29,children's music,1,9.152605321324945,Descobertas Locais,0.26041666666666663,0.18878005067359227,0.08333333333333333
0KUfoAHP20vQHuDhiEAa8r,Cookie Monster,40922,56,children's music,1,10.61944753116123,Descobertas Locais,0.5416666666666666,0.31301219161499894,0.08333333333333333
24jrxG0tKcwgAzsLuPzyMi,Namewee,387931,51,"mandopop, c-pop, taiwanese pop, chinese hip hop, cantopop",5,12.86858534551402,Artistas de Nicho,0.4895833333333333,0.5034997601316622,0.41666666666666663
3a1tBryiczPAZpgoZN9Rzg,Asake,5867992,76,"afrobeats, afrobeat, afropiano, afro adura, afropop, amapiano, afroswing",7,15.585023225333595,Mainstream Regional,0.75,0.7335646514208121,0.5833333333333333
7y97mc3bZRFXzT2szRM4L4,Frédéric Chopin,3485914,75,"classical piano, classical",2,15.064241121517552,Mainstream Regional,0.7395833333333334,0.6894577425200532,0.16666666666666666
2MLHBMApNE5h8wIufiTPs7,Duncan Dhu,898427,65,"rock en español, latin rock",2,13.708401848438958,Promissores,0.6354166666666666,0.5746268394157623,0.16666666666666666
2FXC3k01G6Gw61bmprjgqS,Hozier,8714758,86,,0,15.980528583082867,Mainstream Regional,0.8541666666666666,0.7670614222510386,0.0
4S33gEeiCjwfD1FJKfMT3Y,Kevin Penkin,78824,57,"anime, soundtrack",2,11.274985484413262,Nova Cena,0.5520833333333334,0.3685320579337744,0.16666666666666666
0t2xdTxRXnffsmpMamH8Ls,Paulinho Da Viola,435761,54,"samba, mpb, bossa nova",3,12.984851501729418,Artistas de Nicho,0.5208333333333334,0.5133467589491281,0.25
40Yq4vzPs9VNUrIBG5Jr2i,The Smashing Pumpkins,5737342,76,"alternative rock, rock",2,15.562506769142118,Mainstream Regional,0.75,0.7316576517855937,0.16666666666666666
66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,105004373,95,pop,1,18.46951256439702,Superestrelas,0.9479166666666666,0.9778624250405852,0.08333333333333333
1M3BVQ36cqPQix8lQNCh4K,Shovels & Rope,185922,48,"americana, alt country, bluegrass, roots rock",4,12.133087888487962,Artistas de Nicho,0.4583333333333333,0.4412078359351901,0.3333333333333333
1lAwVq9MxNJkB0dEY6xNoV,Walker & Royce,74808,49,"tech house, bass house, house",3,11.22269347758021,Nova Cena,0.46874999999999994,0.364103259853497,0.25
7xbVj2U2bY22gyZnh04TlN,Relaxing Music Therapy,118466,55,,0,11.682389719761627,Artistas de Nicho,0.53125,0.4030365874915739,0.0
12Chz98pHFMPJEknJQMWvI,Muse,8249179,78,"alternative rock, rock",2,15.925624359431565,Mainstream Regional,0.7708333333333334,0.7624113861359145,0.16666666666666666
1c22GXH30ijlOfXhfLz9Df,Elvis Crespo,1190933,68,"merengue, latin dance, salsa, latin",4,13.990248431184806,Mainstream Regional,0.6666666666666666,0.5984974399184873,0.3333333333333333
1bs7HoMkSyQwcobCpE9KpN,The Mamas & The Papas,1980582,69,folk rock,1,14.498901803774904,Mainstream Regional,0.6770833333333334,0.6415771229615512,0.08333333333333333
3H7Ez7cwaYw4L3ELy4v3Lc,Håkan Hellström,309431,61,swedish ballads,1,12.642493637758783,Artistas de Nicho,0.59375,0.48435124046459666,0.08333333333333333
2aWjaq32aRQo58dw0w8NM6,U.D.O.,223969,46,"heavy metal, power metal, speed metal, metal",4,12.319267393296517,Artistas de Nicho,0.43749999999999994,0.4569760476260436,0.3333333333333333
14Tg9FvbNismPR1PJHxRau,Sultan + Shepard,152280,60,"melodic house, progressive house",2,11.93348277732541,Artistas de Nicho,0.5833333333333334,0.4243025613689919,0.16666666666666666
4salDzkGmfycRqNUbyBphh,Styx,2097268,65,"classic rock, album rock, progressive rock",3,14.55614658015016,Mainstream Regional,0.6354166666666666,0.6464253889025784,0.25
2RQXRUsr4IW1f3mKyKsy4B,Noah Kahan,4051657,86,,0,15.21463673802453,Mainstream Regional,0.8541666666666666,0.7021952880457918,0.0
35NVYJXOwkjY8bpul6OBQl,M. S. Subbulakshmi,278957,53,"devotional, bhajan",2,12.538816511837167,Artistas de Nicho,0.5104166666666666,0.475570451887936,0.16666666666666666
6A5Ns1SpGWTt8SzXPwiqVE,Shannon & The Clams,142557,45,"garage rock, surf rock",2,11.86750421342553,Artistas de Nicho,0.4270833333333333,0.4187145995592234,0.16666666666666666
1Oa0bMld0A3u5OTYfMzp5h,Nate Dogg,1783458,78,"g-funk, west coast hip hop",2,14.394065295011096,Mainstream Regional,0.7708333333333334,0.6326981420832984,0.16666666666666666
06HL4z0CvFAxyc27GXpf02,Taylor Swift,136371978,98,,0,18.73089684971816,Superestrelas,0.9791666666666666,1.0,0.0
4v6Vm2UFM3PS4iHY9TZfcb,leadwave,48892,59,dark ambient,1,10.797389515931872,Descobertas Locais,0.5729166666666666,0.32808273811494404,0.08333333333333333
0qEcf3SFlpRcb3lK3f2GZI,Grand Funk Railroad,1096101,57,classic rock,1,13.907270807853186,Mainstream Regional,0.5520833333333334,0.5914697666434814,0.08333333333333333
05lIUgmmsmTX2N9dCKc8rC,Rival Consoles,177166,50,"idm, electronica",2,12.084848069561804,Artistas de Nicho,0.4791666666666666,0.43712223221882907,0.16666666666666666
4v0D49goEdstHHCMMlbpt1,Najim Arshad,582782,57,"malayalam pop, mollywood",2,13.275570183351324,Promissores,0.5520833333333334,0.5379687694062607,0.16666666666666666
5nWYvcpaqKtp08cYxjOfFr,Gibran Alcocer,643921,72,,0,13.37533287973869,Promissores,0.7083333333333334,0.5464180308709095,0.0
4rZEukCg3BJtHukmoSdWwD,Sergey Nikitin,5672,28,,0,8.643473357326567,Descobertas Locais,0.24999999999999997,0.1456598340033336,0.0
0e6qzpphJHtObTSwD75mi0,The Avener,334325,64,,0,12.719871843837996,Artistas de Nicho,0.625,0.49090467895918355,0.0
12j6dJrPXanCBwY599pZxf,Matt Maltese,703991,70,,0,13.464522271439249,Promissores,0.6875,0.5539718011441679,0.0
2bYCvT1nqpbbspU5DZG5nA,Bogdan Raczynski,39163,32,"idm, breakcore, glitch",3,10.575513236473961,Descobertas Locais,0.29166666666666663,0.3092912382274091,0.25
56TkPi7rpmU8jTpkcK7FY3,Beth Carvalho,557875,60,"samba, pagode, mpb",3,13.23189199444621,Promissores,0.5833333333333334,0.5342695065382177,0.25
1z8Z3JjXWNa7xbeXcyFZMt,Los Yonic's,2047158,68,grupera,1,14.53196353627273,Mainstream Regional,0.6666666666666666,0.6443772399638399,0.08333333333333333
1MK0sGeyTNkbefYGj673e9,Behemoth,688362,54,"black metal, death metal, metal",3,13.44207159405402,Promissores,0.5208333333333334,0.5520703725525657,0.25
6dbdXbyAWk2qx8Qttw0knR,Josman,1369702,70,,0,14.130104485981155,Mainstream Regional,0.6875,0.6103423520668145,0.0
0gPgE6wLLiPnrakh9WcsdQ,İbrahim Tatlıses,2620079,65,"arabesk, oyun havasi, turkish pop",3,14.778715409622261,Mainstream Regional,0.6354166666666666,0.6652755433409538,0.25
5nki7yRhxgM509M5ADlN1p,Oliver Heldens,1061154,68,"future house, house",2,13.874868495521884,Mainstream Regional,0.6666666666666666,0.5887254983061128,0.16666666666666666
3HJIB8sYPyxrFGuwvKXSLR,TV On The Radio,666192,60,"indie rock, indie",2,13.409334697331365,Promissores,0.5833333333333334,0.5492977670600587,0.16666666666666666
2ueoLVCXQ948OfhVvAy3Nn,Perfume Genius,415652,61,"art pop, chamber pop",2,12.937606056544158,Artistas de Nicho,0.59375,0.5093453723202623,0.16666666666666666
2Hkut4rAAyrQxRdof7FVJq,Rush,2468839,67,"progressive rock, classic rock, rock, hard rock, album rock",5,14.719258962663279,Mainstream Regional,0.65625,0.6602399630658893,0.41666666666666663
6Kp3KWPiVgi33DkJqo9T4g,Zinoleesky,1940433,66,"afrobeats, afro adura, afrobeat, afropiano, afropop, amapiano, afroswing",7,14.478422217360066,Mainstream Regional,0.6458333333333334,0.639842633151503,0.5833333333333333
3imlibJrwqYv8gqII7u4r0,Zac Samuel,24926,52,deep house,1,10.123706832333092,Descobertas Locais,0.49999999999999994,0.2710261293417552,0.08333333333333333
0jrFMgW018F1XVnLtCXOKi,Fabrizio Paterlini,170971,65,neoclassical,1,12.049255079387441,Artistas de Nicho,0.6354166666666666,0.434107733902503,0.08333333333333333
6VD4UEUPvtsemqD3mmTqCR,Deorro,1270295,68,"melbourne bounce, electro house",2,14.054760502144122,Mainstream Regional,0.6666666666666666,0.6039611991681848,0.16666666666666666
1QsdzIKkTT5gDFj8GB1cIX,Yseult,304935,69,,0,12.627857197505307,Artistas de Nicho,0.6770833333333334,0.4831116277126202,0.0
7qAoXV4U0qDxQAUqhszjAA,Manuel Carrasco,2340429,68,"flamenco, flamenco pop",2,14.665845231135718,Mainstream Regional,0.6666666666666666,0.6557161620879512,0.16666666666666666
6qGkLCMQkNGOJ079iEcC5k,Ben Platt,515242,64,musicals,1,13.15239391302238,Promissores,0.625,0.5275365281784532,0.08333333333333333
4f5V3PQ66nIrBCqugJtaGn,Death,1010539,59,"death metal, metal, thrash metal, grindcore, melodic death metal, black metal",6,13.82599539940655,Mainstream Regional,0.5729166666666666,0.5845862600675833,0.5
7d5SfGXKpgS3JK8BFIq59h,William Black,118730,55,"melodic bass, future bass, edm",3,11.684615709095523,Artistas de Nicho,0.53125,0.4032251145320478,0.25
1l7ZsJRRS8wlW3WfJfPfNS,Christina Aguilera,8924189,80,,0,16.004276125208854,Mainstream Regional,0.7916666666666666,0.7690726869805535,0.0
2yJwXpWAQOOl5XFzbCxLs9,Bad Religion,1352845,63,"punk, skate punk, hardcore punk, melodic hardcore, ska punk",5,14.117721079536597,Mainstream Regional,0.6145833333333334,0.6092935568491431,0.41666666666666663
6OmxkansdRyVTvo6BpZzKF,jev.,180541,61,jazz rap,1,12.103718716668265,Artistas de Nicho,0.59375,0.43872045517373515,0.08333333333333333
2FmgW6Jee0JQKtb6EnBWCq,DJ Isaac,89617,52,"hardstyle, gabber, happy hardcore, hardcore, frenchcore",5,11.403311471643896,Nova Cena,0.49999999999999994,0.3794004472023519,0.41666666666666663
1pgtr4nhBQjp9oCUBPyYWh,Fountains Of Wayne,222805,60,power pop,1,12.314056716654708,Artistas de Nicho,0.5833333333333334,0.45653473668569533,0.08333333333333333
5zNOI87gG4RttFmYAZWaxQ,Frankie Avalon,188873,46,doo-wop,1,12.148835405054076,Artistas de Nicho,0.43749999999999994,0.4425415497350793,0.08333333333333333
5ynRYAGjyPDE8unsFqi6MH,Jekalyn Carr,216933,50,"gospel, gospel r&b, worship",3,12.287348438794938,Artistas de Nicho,0.4791666666666666,0.45427271660123947,0.25
041iTeoMIwXMlShuQPIVKo,Klangkarussell,434120,65,,0,12.981078576067848,Artistas de Nicho,0.6354166666666666,0.513027216308886,0.0
3bXhZFreBJF4QDUUiMmtZW,Reel Big Fish,517304,55,"ska, ska punk, punk",3,13.15638792151613,Promissores,0.53125,0.52787479511868,0.25
5p2HHGakKOJCICf9fnfnQ9,Dosi,4605,55,"lo-fi, lo-fi beats",2,8.43511508038063,Descobertas Locais,0.53125,0.12801322235398294,0.16666666666666666
2jFZlvIea42ZvcCw4OeEdA,Count Basie,387790,63,"big band, swing music, jazz",3,12.86822181368229,Artistas de Nicho,0.6145833333333334,0.5034689713137148,0.25
3RqBeV12Tt7A8xH3zBDDUF,Kelsea Ballerini,1298400,74,"country, pop country",2,14.076644065360904,Mainstream Regional,0.7291666666666666,0.6058145968217408,0.16666666666666666
1oJolWh3meHLWUcyIijst7,Black Kids,83342,40,,0,11.330719901448795,Nova Cena,0.37499999999999994,0.37325240611165933,0.0
7rAaRqIDuMiQuG4oy8vygE,Cody,1094,25,,0,6.9985096422506015,Descobertas Locais,0.21874999999999997,0.006341942327973582,0.0
2leLOUpqlp2g65Guf8IqEv,Laura Sullivan,23666,56,,0,10.0718369517632,Descobertas Locais,0.5416666666666666,0.2666330826525056,0.0
0Dvx6p8JDyzeOPGmaCIH1L,RAF Camora,1810960,74,german hip hop,1,14.409368201570167,Mainstream Regional,0.7291666666666666,0.6339942002630476,0.08333333333333333
3ETLPQkcEd7z4k3IbZmXMq,Cleo Sol,912375,70,"neo soul, alternative r&b",2,13.723807464793886,Promissores,0.6875,0.575931596457427,0.16666666666666666
174ThXFgQg2VCq9r3m8ceb,Luiz Bonfá,129367,57,"bossa nova, brazilian jazz, latin jazz",3,11.77041633525778,Artistas de Nicho,0.5520833333333334,0.4104918780671932,0.25
3gLar4IFE6bFk1GMU12pts,Lisa Lopez,35386,59,grupera,1,10.474099800037397,Descobertas Locais,0.5729166666666666,0.3007021696525787,0.08333333333333333
0vjeBgTzYTwmYoVySJzXGD,Virlan Garcia,4637955,71,"banda, sierreño, corrido, norteño, sad sierreño, corridos bélicos",6,15.349784309904834,Mainstream Regional,0.6979166666666666,0.7136414218460978,0.5
6Jbyd4qzEtbFtswZP1o6Ht,Agents Of Time,115434,56,"melodic techno, melodic house, techno",3,11.656462879966424,Artistas de Nicho,0.5416666666666666,0.40084075020655174,0.25
5VVN3xZw1i2qihfITZlvCZ,G. V. Prakash,14392534,79,"tamil pop, kollywood, tamil dance, tamil hip hop, tollywood",5,16.482220227351274,Emergentes Globais,0.78125,0.8095514914908888,0.41666666666666663
4XP7cGw4t8BqZ8Du5q3bHg,Emir Can İğrek,3132883,67,turkish pop,1,14.95746454403343,Mainstream Regional,0.65625,0.6804144502461493,0.08333333333333333
2M3vnW1p5w4uPRkLYTbvdB,Rusted Root,226308,59,,0,12.329656601047342,Artistas de Nicho,0.5729166666666666,0.45785594698598486,0.0
2y1VzMKAa5nmfXKtJL9jnj,Murda,1199358,65,"turkish hip hop, turkish pop",2,13.997297805373723,Mainstream Regional,0.6354166666666666,0.5990944767653366,0.16666666666666666
01rgao9OzfBm2BOHWJpi1Y,Espinoza Paz,3964715,69,"banda, ranchera, popular colombian music, norteño, grupera, mariachi",6,15.192944783751846,Mainstream Regional,0.6770833333333334,0.7003581184426622,0.5
33bzrYoIWLx5uox3y0VtHn,Greensky Bluegrass,217076,48,"newgrass, bluegrass, americana",3,12.288007408291907,Artistas de Nicho,0.4583333333333333,0.45432852709733407,0.25
2gJLanGIV9JqQuKBCWy9ZG,Peppa Pig,171654,59,children's music,1,12.053241927503251,Artistas de Nicho,0.5729166666666666,0.4344453944045761,0.08333333333333333
72uoxerTvAd7x3cbfYmNc8,Chad Lawson,57798,59,"neoclassical, minimalism",2,10.964726753472743,Nova Cena,0.5729166666666666,0.34225513044148026,0.16666666666666666
3uuXHV6ZEj5MlSBNjBY2c9,Lunng Fern,10613,51,,0,9.26992916338784,Descobertas Locais,0.4895833333333333,0.19871662870850693,0.0
0blbVefuxOGltDBa00dspv,LiSA,3383668,71,"anime, j-pop, j-rock",3,15.034471181685454,Mainstream Regional,0.6979166666666666,0.686936419274623,0.25
5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,33135973,87,,0,17.316130077972094,Alta Popularidade,0.8645833333333334,0.8801783151533438,0.0
7n1XMwvxPf10t4OX6h6Ufy,Nando Reis,3056727,66,"mpb, brazilian rock, brazilian pop, nova mpb",4,14.932855620793982,Mainstream Regional,0.6458333333333334,0.6783302320529461,0.3333333333333333
3J7r4VsNmuWixU0nXvyPd8,Kalash,922385,69,"shatta, dancehall, zouk, pop urbaine",4,13.73471907002475,Promissores,0.6770833333333334,0.5768557395382898,0.3333333333333333
6Vgl5qX4ArZ9lLzegNnzt9,Coach Kody,2011,27,children's music,1,7.60688453121963,Descobertas Locais,0.23958333333333334,0.05786739915270489,0.08333333333333333
3TUNkjIHkcvEy9oeK2D4hU,Sean Roldan,794890,66,"tamil pop, kollywood",2,13.585960277318216,Promissores,0.6458333333333334,0.5642568225055884,0.16666666666666666
1VBbewnHtegBSEB7kRXDzQ,PJ Masks,69938,56,children's music,1,11.155378712545462,Nova Cena,0.5416666666666666,0.35840213036516033,0.08333333333333333
0gAsyuu4SY5lOgmJxxKcI3,Elena Kamburova,5222,30,,0,8.560827228436299,Descobertas Locais,0.2708333333333333,0.1386602361844902,0.0
0lZoBs4Pzo7R89JM9lxwoT,Duran Duran,3360061,72,"new wave, synthpop",2,15.027469984150096,Mainstream Regional,0.7083333333333334,0.6863434626817879,0.16666666666666666
0bD4u6CHndn0nXJe8RR9xY,Chicken Dance Mix DJ's,2936,20,,0,7.98514393119862,Descobertas Locais,0.16666666666666666,0.08990354780965326,0.0
5D3muNJhYYunbRkh3FKgX0,Chord Overstreet,354843,64,,0,12.779433535257269,Artistas de Nicho,0.625,0.4959491727660079,0.0
0cc6vw3VN8YlIcvr1v7tBL,Mötley Crüe,5672277,74,"glam metal, glam rock, hard rock",3,15.551101358686953,Mainstream Regional,0.7291666666666666,0.7306916865647546,0.25
2HtEBtekn0bXogyogD3PTr,Victor & Leo,1887208,67,"sertanejo, sertanejo tradicional, sertanejo universitário",3,14.450609576034132,Mainstream Regional,0.65625,0.637487080554239,0.25
4XDi67ZENZcbfKnvMnTYsI,Jay Park,2197560,66,"k-rap, k-pop",2,14.602858666973038,Mainstream Regional,0.6458333333333334,0.650381603493986,0.16666666666666666
5fMUXHkw8R8eOP2RNVYEZX,Diplo,2774498,79,moombahton,1,14.835980748322726,Mainstream Regional,0.78125,0.670125550779237,0.08333333333333333
3t8WiyalpvnB9AObcMufiE,Mahmut Orhan,669006,60,,0,13.413549802433801,Promissores,0.5833333333333334,0.549654759467052,0.0
13saZpZnCDWOI9D4IJhp1f,Lily Allen,2147165,71,,0,14.57965939105887,Mainstream Regional,0.6979166666666666,0.6484167734013007,0.0
0aKXalHKVzkLJ6aeUY3HMf,Outsiders,138191,63,"hardstyle, hardcore, hardcore techno, frenchcore",4,11.836399301520066,Artistas de Nicho,0.6145833333333334,0.416080212728863,0.3333333333333333
76M2Ekj8bG8W7X2nbx2CpF,NGHTMRE,473574,58,"dubstep, edm, edm trap, future bass",4,13.06806557399648,Artistas de Nicho,0.5625,0.5203944579346542,0.3333333333333333
0ys2OFYzWYB5hRDLCsBqxt,Fuerza Regida,15297322,91,"corrido, corridos tumbados, corridos bélicos, música mexicana, banda, sierreño, electro corridos, sad sierreño",8,16.543188403733836,Emergentes Globais,0.90625,0.8147151055664235,0.6666666666666666
3bgsNtcf5d5h9jbQbohfBK,Extremoduro,1510252,66,,0,14.227787744425104,Mainstream Regional,0.6458333333333334,0.6186154984551906,0.0
0af5VM6xubf8EXKvoG35x6,Demarco,378803,50,"dancehall, soca, riddim, ragga, reggae, bongo flava",6,12.844774199900398,Artistas de Nicho,0.4791666666666666,0.5014831085940861,0.5
2FgooFaZzZy6PUyJImk0kG,Jada Kingdom,298541,53,"dancehall, soca",2,12.60666590543457,Artistas de Nicho,0.5104166666666666,0.4813168609915588,0.16666666666666666
1C62FV9Cltn9L4c9jAwCyk,Emmure,369988,54,"deathcore, metalcore, metal, rap metal, djent, hardcore",6,12.82122855444874,Artistas de Nicho,0.5208333333333334,0.4994889432198615,0.5
0KjF9pkI2bO9EMuB7LnHqP,Arms and Sleepers,37925,38,"post-rock, ambient, downtempo, trip hop",4,10.543392171700354,Descobertas Locais,0.35416666666666663,0.3065707897569576,0.3333333333333333
2Djz8cbEv5rtrYrJYdzQ20,Model 500,17922,25,"dub techno, acid house, chicago house, techno",4,9.793840083231597,Descobertas Locais,0.21874999999999997,0.24308852828865057,0.3333333333333333
1wxPItEzr7U7rGSMPqZ25r,Shiloh Dynasty,1965203,74,lo-fi,1,14.491106614690802,Mainstream Regional,0.7291666666666666,0.6409169203695702,0.08333333333333333
5jLW4Y4UnQSUr4NDxlNKwh,Rashid Beibutov,23116,35,,0,10.048323556581577,Descobertas Locais,0.32291666666666663,0.2646416486696096,0.0
6DYBkobQCkvav5GCnfqlcC,Reginaldo Rossi,470894,57,"brega, seresta, tecnobrega",3,13.062390418209677,Artistas de Nicho,0.5520833333333334,0.5199138085854313,0.25
75CM5fojYdKYD0xYSFh22Z,Yisa Yu,339261,53,"gufeng, mandopop, c-pop, taiwanese pop",4,12.734527949215972,Artistas de Nicho,0.5104166666666666,0.49214595722126186,0.3333333333333333
08GfvCW09pv2QP4y9sle2a,Sam Barber,670912,78,country,1,13.416394750319576,Promissores,0.7708333333333334,0.5498957083328171,0.08333333333333333
45dkTj5sMRSjrmBSBeiHym,Tate McRae,7545342,91,,0,15.836441109720699,Mainstream Regional,0.90625,0.7548581360498472,0.0
50iN4QFD9Z9S1KAzDLvAju,Divide Music,114443,55,"nerdcore, anime rap, anime",3,11.647840899366912,Artistas de Nicho,0.53125,0.4001105236683119,0.25
61KJdJU38zrAW4c3PI9C9N,CAPSULE,138883,47,"shibuya-kei, j-dance, japanese indie",3,11.84139433132273,Artistas de Nicho,0.44791666666666663,0.4165032597630225,0.25
671sBQXQM2vHSu0AGvpfDs,Screeching Weasel,104265,43,"punk, skate punk, ska punk, pop punk, melodic hardcore, hardcore punk",6,11.55470060510285,Artistas de Nicho,0.40624999999999994,0.3922221372510514,0.5
35jmO5o3AhUV70kiR7u4Nw,Morbid Angel,482334,47,"death metal, grindcore, metal, black metal",4,13.086394172364558,Artistas de Nicho,0.44791666666666663,0.5219467728329115,0.3333333333333333
0bp9CvkjQYhUJvWRHjFRWI,WEDNESDAY CAMPANELLA,311880,52,"j-pop, j-dance, japanese indie",3,12.650376983779816,Artistas de Nicho,0.49999999999999994,0.4850189093845443,0.25
09KZU0NsS7jRa5p0SflmGY,Philharmonia Orchestra,85446,67,"opera, classical, orchestra",3,11.355651579676989,Nova Cena,0.65625,0.3753639595853602,0.25
24Do6BPcxORedhcXObMDfI,Gene Summers,2502,19,"rockabilly, psychobilly",2,7.8252452914317745,Descobertas Locais,0.15625,0.07636115707488489,0.16666666666666666
4YgACLaoEjPl4kVZ5WmBN9,Jerry Douglas,52183,52,"bluegrass, newgrass",2,10.862531213475933,Nova Cena,0.49999999999999994,0.33359982270399435,0.16666666666666666
1CfNMyL1MsEfjhdncy0O6i,Mrs Mills,1855,22,"ragtime, honky tonk",2,7.526178913346146,Descobertas Locais,0.1875,0.05103215018919094,0.16666666666666666
3z1cp4jtdPSklLE90162gh,Tim Hughes,85410,45,"worship, christian, ccm, pop worship",4,11.355230177102538,Nova Cena,0.4270833333333333,0.3753282694861312,0.3333333333333333
6cEuCEZu7PAE9ZSzLLc2oQ,R3HAB,2596273,74,"slap house, edm",2,14.769587898231803,Mainstream Regional,0.7291666666666666,0.664502501582338,0.16666666666666666
66ihevNkSYNzRAl44dx6jJ,Carin Leon,15790062,86,"banda, norteño, sierreño, corrido, grupera, ranchera, sad sierreño, música mexicana",8,16.57489137609087,Emergentes Globais,0.8541666666666666,0.8174001442868188,0.6666666666666666
3HoitUEA01wrQKA6ONZUuD,Bierkapitän,28313,47,"schlagerparty, schlager",2,10.251111660954443,Descobertas Locais,0.44791666666666663,0.28181650237558686,0.16666666666666666
3nTMyP0F3CiPFqbNZqh8TU,Beautiful World,14301,47,new age,1,9.568154666608342,Descobertas Locais,0.44791666666666663,0.22397441887841651,0.08333333333333333
7Cg2eqV6oHNE0P54WfajIX,Julio Sosa,104794,45,tango,1,11.55976133980726,Artistas de Nicho,0.4270833333333333,0.39265074906958874,0.08333333333333333
5DpSoH5zCXNRqYai7pmcGG,Yngwie Malmsteen,459088,50,"neoclassical, power metal, heavy metal, glam metal",4,13.036999370028685,Artistas de Nicho,0.4791666666666666,0.5177633494187135,0.3333333333333333
0ZVAv3drBuIRSc88ATH6UK,DJ Noiz,141664,53,nz reggae,1,11.861220394463357,Artistas de Nicho,0.5104166666666666,0.4181824003371639,0.08333333333333333
2kgCV0fFS0wt3q6M5B39nH,Tito Rojas,1678538,61,"salsa, salsa romantica, merengue",3,14.333434330163575,Mainstream Regional,0.59375,0.6275630876651472,0.25
1AgxgADPuRIW1wyaA4OKcB,Tom Rosenthal,610320,66,,0,13.321740327247499,Promissores,0.6458333333333334,0.5418790849025912,0.0
6ohaQzKaXrobAL8paLSaxq,Salim–Sulaiman,2468000,70,"bollywood, sufi, desi, hindi pop, qawwali",5,14.718919069193719,Mainstream Regional,0.6875,0.6602111762658285,0.41666666666666663
6MM2Na1OX5kh9QjazXBeIN,Ghost Town,211162,46,emo,1,12.26038562607285,Artistas de Nicho,0.43749999999999994,0.4519891390440862,0.08333333333333333
6tzRZ39aZlNqlUzQlkuhDV,Pabllo Vittar,4352497,72,"brazilian pop, funk pop, tecnobrega",3,15.286260491118345,Mainstream Regional,0.7083333333333334,0.7082613612262849,0.25
6jvJeMzlBK7kW5LQUePR6q,Stefan Stürmer,23590,49,"schlagerparty, schlager",2,10.068620562346831,Descobertas Locais,0.46874999999999994,0.26636067506795624,0.16666666666666666
27a0GiCba9K9lnkKidroFU,Canned Heat,654647,57,"blues rock, blues, classic blues",3,13.39185296558364,Promissores,0.5520833333333334,0.5478171763408799,0.25
2jAtwNClGACPlYgR1QFAIq,Dempagumi.Inc,73841,37,"anime, j-pop",2,11.209682954400392,Nova Cena,0.34374999999999994,0.3630013518646501,0.16666666666666666
3TVXtAsR1Inumwj472S9r4,Drake,98070286,98,"rap, hip hop",2,18.401194993845305,Estrelas Internacionais,0.9791666666666666,0.9720763643473205,0.16666666666666666
1TWItH0fGVAaHbNiIyFjcP,Motion Picture Cast of Hairspray,4158,60,musicals,1,8.33302993974291,Descobertas Locais,0.5833333333333334,0.11936726473517134,0.08333333333333333
1c0LUqvKTiWVsdrIn4LTZz,John Alldis Choir,2029,49,"opera, classical",2,7.615791072035833,Descobertas Locais,0.46874999999999994,0.05862172611886329,0.16666666666666666
2kMzxA8edU05hvMFU493zJ,Good Morning,203605,52,bedroom pop,1,12.22394203277242,Artistas de Nicho,0.49999999999999994,0.4489026000905778,0.08333333333333333
0ImEDe9tW5n4pxHOK39zIc,Kittie,713680,54,nu metal,1,13.478191362774892,Promissores,0.5208333333333334,0.5551294856380851,0.08333333333333333
6aq8T2RcspxVOGgMrTzjWc,Soft Cell,759731,64,"synthpop, new wave",2,13.54072101849443,Promissores,0.625,0.5604253470131366,0.16666666666666666
0bBz5bRBkExaej2HxtVfCw,347aidan,525861,62,,0,13.17279409988367,Promissores,0.6041666666666666,0.5292642933548222,0.0
6wxh9aTFgTS4OiyYlnQBq6,Bengü,1583173,69,"turkish pop, t-pop, arabesk",3,14.27494225070007,Mainstream Regional,0.6770833333333334,0.6226091831407627,0.25
5SLOTZhruJRRGgIRtTSPc5,Priscilla Chan,230652,52,"cantopop, c-pop",2,12.348669695621519,Artistas de Nicho,0.49999999999999994,0.45946623432911715,0.16666666666666666
511vWnluvbgTL9TDgqlwVZ,Edward Ong,19173,59,,0,9.861310473636943,Descobertas Locais,0.5729166666666666,0.24880283824919103,0.0
